City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
524,Tucuman,-26.8241,-65.2226,66.2,94,0,5.75,AR,2022-01-29 01:07:41,clear sky
525,Smidovich,48.6,133.8167,-13.63,93,85,2.86,RU,2022-01-29 01:07:42,overcast clouds
526,Timberlake,37.3207,-79.2575,35.65,94,100,5.75,US,2022-01-29 01:07:42,light snow
527,Pimentel,-6.8367,-79.9342,70.66,80,100,12.5,PE,2022-01-29 01:07:42,overcast clouds
528,Sungaipenuh,-2.0833,101.3833,68.2,88,100,2.46,ID,2022-01-29 01:07:43,light rain
529,Paamiut,61.994,-49.6678,23.16,91,100,23.73,GL,2022-01-29 01:07:43,snow
530,Mortka,59.3322,66.0214,-3.73,99,56,4.29,RU,2022-01-29 01:07:44,broken clouds
531,Cruzeiro Do Sul,-29.5128,-51.9853,71.53,73,48,5.1,BR,2022-01-29 01:07:44,scattered clouds
532,Srivardhan,18.0333,73.0167,69.12,47,100,7.54,IN,2022-01-29 01:07:44,overcast clouds
533,Rabo De Peixe,37.8,-25.5833,58.51,95,20,8.05,PT,2022-01-29 01:07:45,few clouds
534,Karasburg,-28.0167,18.75,76.78,27,100,2.55,NA,2022-01-29 01:07:45,overcast clouds
535,Karpogory,64.0019,44.4451,13.98,95,95,5.93,RU,2022-01-29 01:07:45,overcast clouds
536,Goundam,16.4145,-3.6708,68.88,17,0,10.87,ML,2022-01-29 01:07:46,clear sky
537,Sioux Lookout,50.1001,-91.917,-13.92,100,72,1.77,CA,2022-01-29 01:07:46,broken clouds
538,Yeniseysk,58.4497,92.1703,-1.55,98,100,3.98,RU,2022-01-29 01:07:46,overcast clouds
539,Benghazi,32.1167,20.0667,58.05,61,97,16.49,LY,2022-01-29 01:07:46,overcast clouds
540,Rio Gallegos,-51.6226,-69.2181,59.05,67,75,23.02,AR,2022-01-29 01:07:47,broken clouds
541,Kananga,-5.8958,22.4178,68.83,98,100,2.66,CD,2022-01-29 01:07:47,light rain
542,Weatherford,32.7593,-97.7972,49.86,38,0,1.99,US,2022-01-29 01:04:30,clear sky
543,Uppsala,60.0,17.75,31.78,65,95,12.66,SE,2022-01-29 01:07:48,overcast clouds
544,Nambucca Heads,-30.65,153.0,82.17,73,39,6.06,AU,2022-01-29 01:07:48,scattered clouds
545,Bridlington,54.0831,-0.1919,51.69,87,14,25.37,GB,2022-01-29 01:06:53,few clouds
546,Kibre Mengist,5.8833,38.9833,53.28,45,100,3.87,ET,2022-01-29 01:07:48,overcast clouds
547,Yamada,39.4667,141.95,34.59,39,1,7.23,JP,2022-01-29 01:07:48,clear sky
548,Sorland,67.667,12.6934,33.17,72,100,29.59,NO,2022-01-29 01:07:49,overcast clouds
549,Lufilufi,-13.8745,-171.5986,82.85,74,21,18.75,WS,2022-01-29 01:07:49,light rain
550,Phuthaditjhaba,-28.5242,28.8158,55.96,90,81,4.72,ZA,2022-01-29 01:07:49,broken clouds
551,Novobirilyussy,56.9514,90.6661,-2.4,97,97,4.27,RU,2022-01-29 01:07:50,overcast clouds
552,Ohara,35.25,140.3833,46.0,67,100,7.78,JP,2022-01-29 01:07:50,overcast clouds
553,Taltal,-25.4,-70.4833,66.47,79,8,4.63,CL,2022-01-29 01:08:50,clear sky
554,Puerto Escondido,15.85,-97.0667,81.43,65,75,6.91,MX,2022-01-29 01:08:51,broken clouds
555,Antibes,43.5624,7.1278,54.68,56,0,11.5,FR,2022-01-29 01:08:51,clear sky
556,Gort,53.0664,-8.8167,51.55,88,100,19.55,IE,2022-01-29 01:08:51,overcast clouds
557,Ust-Maya,60.4167,134.5333,-30.06,98,100,0.38,RU,2022-01-29 01:08:52,overcast clouds
558,Marsabit,2.3284,37.9899,69.73,44,7,11.59,KE,2022-01-29 01:08:52,clear sky
559,Jorpeland,59.0225,6.0408,47.1,99,100,11.72,NO,2022-01-29 01:08:52,moderate rain
560,Potsdam,52.3989,13.0657,39.49,84,100,3.0,DE,2022-01-29 01:04:37,overcast clouds
561,Luganville,-15.5333,167.1667,80.15,86,100,14.09,VU,2022-01-29 01:08:53,moderate rain
562,Iguape,-24.7081,-47.5553,71.85,91,100,9.69,BR,2022-01-29 01:08:53,overcast clouds
563,Almeria,37.1667,-2.3333,47.77,56,7,6.2,ES,2022-01-29 01:08:54,clear sky
564,Ponta Delgada,37.7333,-25.6667,59.72,77,20,8.05,PT,2022-01-29 01:08:54,few clouds
565,Santa Cruz,-17.8,-63.1667,76.46,78,75,6.91,BO,2022-01-29 01:04:39,broken clouds
566,Kinango,-4.1372,39.3153,73.78,90,100,3.44,KE,2022-01-29 01:08:54,overcast clouds
567,Pangkalanbuun,-2.6833,111.6167,76.8,92,100,1.14,ID,2022-01-29 01:08:55,overcast clouds
568,Menongue,-14.6585,17.691,61.47,95,100,9.86,AO,2022-01-29 01:08:55,light rain
569,Bubaque,11.2833,-15.8333,78.15,65,14,15.12,GW,2022-01-29 01:08:55,few clouds
570,Kuching,1.55,110.3333,77.22,94,20,0.0,MY,2022-01-29 01:08:55,few clouds
571,Boguchany,58.3814,97.4531,-13.58,100,97,2.98,RU,2022-01-29 01:08:56,overcast clouds
572,Cabedelo,-6.9811,-34.8339,74.07,73,100,10.36,BR,2022-01-29 01:08:56,heavy intensity rain
573,Koutsouras,35.0339,25.9469,50.4,60,80,1.43,GR,2022-01-29 01:08:56,broken clouds
574,Tornio,65.8481,24.1466,5.02,98,5,1.79,FI,2022-01-29 01:08:57,clear sky
575,Minab,27.1467,57.0801,67.75,72,72,4.99,IR,2022-01-29 01:08:57,broken clouds
576,Howard Springs,-12.497,131.047,88.88,79,99,14.54,AU,2022-01-29 01:08:57,overcast clouds
577,Teya,60.3778,92.6267,5.05,95,100,5.21,RU,2022-01-29 01:08:58,overcast clouds
578,Bryanka,48.511,38.6722,31.93,97,100,12.68,UA,2022-01-29 01:08:58,light snow
579,Bodden Town,19.2833,-81.25,78.8,78,0,2.3,KY,2022-01-29 01:08:58,clear sky
580,Sydney,-33.8679,151.2073,89.62,62,75,1.01,AU,2022-01-29 01:04:47,broken clouds
581,Luis Correia,-2.8792,-41.6669,75.2,88,100,8.05,BR,2022-01-29 01:08:59,overcast clouds
582,Cullman,34.1748,-86.8436,38.86,55,100,11.5,US,2022-01-29 01:07:26,overcast clouds
583,Umea,63.8284,20.2597,28.9,92,100,1.14,SE,2022-01-29 01:08:59,overcast clouds
584,Dhidhdhoo,6.8833,73.1,81.63,70,49,19.95,MV,2022-01-29 01:08:59,scattered clouds
585,Prince Rupert,54.3161,-130.3201,40.64,93,100,9.15,CA,2022-01-29 01:09:00,overcast clouds
586,Jiexiu,37.0244,111.9125,28.27,55,6,1.32,CN,2022-01-29 01:09:00,clear sky
587,Presidente Olegario,-18.4178,-46.4181,70.2,86,100,0.09,BR,2022-01-29 01:09:00,overcast clouds
588,Barra Do Garcas,-15.89,-52.2567,71.1,97,39,3.71,BR,2022-01-29 01:09:01,scattered clouds
589,Kingsport,36.5484,-82.5618,33.12,80,100,1.99,US,2022-01-29 01:05:14,overcast clouds
590,Mangai,-4.05,19.5333,71.58,83,100,0.65,CD,2022-01-29 01:09:01,overcast clouds
591,Kijang,35.2442,129.2139,36.63,22,100,4.34,KR,2022-01-29 01:09:01,overcast clouds
592,Nizwa,22.9333,57.5333,62.28,55,0,0.78,OM,2022-01-29 01:09:02,clear sky
593,Eregli,37.5133,34.0467,9.1,71,5,3.51,TR,2022-01-29 01:09:02,clear sky
594,Mercedes,-34.6515,-59.4307,68.85,52,0,8.12,AR,2022-01-29 01:09:02,clear sky
595,Muscat,23.6139,58.5922,64.42,53,0,3.8,OM,2022-01-29 01:08:48,clear sky
596,Lowicz,52.1071,19.9453,32.18,83,100,12.73,PL,2022-01-29 01:10:03,overcast clouds
597,Gornopravdinsk,60.05,69.9,-6.41,100,100,3.89,RU,2022-01-29 01:10:03,overcast clouds
598,Pueblo,38.2545,-104.6091,42.51,39,0,0.0,US,2022-01-29 01:07:44,clear sky
599,Masvingo,-20.0637,30.8277,67.42,93,100,3.22,ZW,2022-01-29 01:10:04,moderate rain
600,Acari,-15.4311,-74.6158,71.91,72,33,4.76,PE,2022-01-29 01:10:04,scattered clouds
601,Oranjemund,-28.55,16.4333,63.25,87,2,15.03,NA,2022-01-29 01:10:05,clear sky
602,Hurghada,27.2574,33.8129,54.3,57,0,19.33,EG,2022-01-29 01:10:05,clear sky
603,Khorixas,-20.3667,14.9667,64.98,57,67,2.68,NA,2022-01-29 01:10:05,broken clouds
604,Lobito,-12.3481,13.5456,77.11,84,100,3.49,AO,2022-01-29 01:10:05,overcast clouds
605,Thaton,16.9206,97.3714,70.92,66,25,1.61,MM,2022-01-29 01:10:06,scattered clouds
606,Costinesti,43.95,28.6333,37.02,84,7,17.36,RO,2022-01-29 01:10:06,clear sky
607,Byron Bay,-28.65,153.6167,82.51,69,72,9.31,AU,2022-01-29 01:10:07,broken clouds
608,Haapsalu,58.9431,23.5414,29.01,84,17,5.75,EE,2022-01-29 01:10:07,few clouds
609,Aleksandrov Gay,50.147,48.5704,2.98,100,99,6.08,RU,2022-01-29 01:10:07,overcast clouds
610,San Andres,12.5847,-81.7006,80.62,69,20,6.91,CO,2022-01-29 01:10:05,few clouds
611,Jacareacanga,-6.2222,-57.7528,73.63,98,100,1.54,BR,2022-01-29 01:10:08,light rain
612,Le Port,-20.9373,55.2919,75.2,70,3,1.39,RE,2022-01-29 01:10:08,clear sky
613,Ada,43.4166,-116.1262,24.73,71,0,5.99,US,2022-01-29 01:10:08,clear sky
614,Tiarei,-17.5333,-149.3333,86.02,74,8,17.25,PF,2022-01-29 01:10:09,clear sky
615,Tazovskiy,67.4667,78.7,-0.85,98,99,5.19,RU,2022-01-29 01:10:09,overcast clouds
616,Maarianhamina,60.0973,19.9348,33.66,64,0,11.5,AX,2022-01-29 01:10:09,clear sky
617,Kribi,2.95,9.9167,78.17,83,100,4.47,CM,2022-01-29 01:10:09,overcast clouds
618,Loa Janan,-0.583,117.095,81.48,73,100,2.17,ID,2022-01-29 01:10:10,heavy intensity rain
619,Los Llanos De Aridane,28.6585,-17.9182,55.15,67,0,10.36,ES,2022-01-29 01:10:11,clear sky
620,Saint Anthony,45.0205,-93.218,10.6,65,0,4.0,US,2022-01-29 01:07:55,clear sky
621,Elliot Lake,46.3834,-82.6331,-2.11,93,10,1.61,CA,2022-01-29 01:07:42,clear sky
622,Misheronskiy,55.7193,39.7383,17.19,95,100,6.58,RU,2022-01-29 01:10:11,snow
623,Mecca,21.4267,39.8261,63.01,51,0,6.31,SA,2022-01-29 01:10:11,clear sky
624,Macau,22.2006,113.5461,65.93,82,40,10.36,MO,2022-01-29 01:08:02,scattered clouds
625,Thap Than,15.4606,99.8917,78.71,44,13,2.21,TH,2022-01-29 01:10:12,few clouds
626,Gombong,-7.6072,109.5142,80.22,79,83,1.01,ID,2022-01-29 01:10:12,broken clouds
627,Kingaroy,-26.5333,151.8333,81.73,49,58,10.98,AU,2022-01-29 01:08:51,broken clouds
628,Acarau,-2.8856,-40.12,74.43,80,100,6.93,BR,2022-01-29 01:10:13,overcast clouds
629,Celestun,20.8667,-90.4,73.4,76,17,17.98,MX,2022-01-29 01:10:13,few clouds
630,Kindu,-2.95,25.95,71.1,95,100,1.63,CD,2022-01-29 01:10:13,overcast clouds
631,Bronnoysund,65.4625,12.1997,35.6,87,100,21.85,NO,2022-01-29 01:10:13,snow
632,Kudahuvadhoo,2.6708,72.8944,79.95,64,21,9.82,MV,2022-01-29 01:10:14,few clouds
633,Nhulunbuy,-12.2333,136.7667,86.61,79,40,6.91,AU,2022-01-29 01:10:14,moderate rain
634,Bojnurd,37.4747,57.329,29.71,73,3,6.76,IR,2022-01-29 01:07:34,clear sky
635,Tiznit,29.5833,-9.5,55.15,40,0,29.06,MA,2022-01-29 01:10:15,clear sky
636,Ardahan,41.1087,42.7022,-6.88,99,74,1.45,TR,2022-01-29 01:11:15,broken clouds
637,Riyadh,24.6877,46.7219,48.34,35,0,5.39,SA,2022-01-29 01:07:06,clear sky
638,Sonoita,31.85,-112.8333,66.52,18,100,8.97,MX,2022-01-29 01:11:15,overcast clouds
639,Warrnambool,-38.3833,142.4833,69.82,75,100,12.55,AU,2022-01-29 01:11:16,overcast clouds
640,Sfantu Gheorghe,45.8667,25.7833,33.66,93,100,12.41,RO,2022-01-29 01:11:16,light snow
641,Talara,-4.5772,-81.2719,71.64,85,100,4.92,PE,2022-01-29 01:11:16,overcast clouds
642,Velsk,61.0701,42.0983,13.93,95,100,6.62,RU,2022-01-29 01:11:17,light snow
643,Gorom-Gorom,14.4439,-0.2361,69.76,20,1,10.4,BF,2022-01-29 01:11:17,clear sky
644,Palora,-1.7,-77.9333,67.48,96,100,2.21,EC,2022-01-29 01:11:17,overcast clouds
645,Delta Del Tigre,-34.7633,-56.3853,69.91,80,0,3.0,UY,2022-01-29 01:11:17,clear sky
646,Listvyanka,51.8535,104.8693,-3.35,99,68,2.71,RU,2022-01-29 01:11:18,broken clouds
647,Perth,-31.9333,115.8333,89.02,37,0,13.8,AU,2022-01-29 01:11:18,clear sky
648,Sri Aman,1.2376,111.4621,77.38,85,100,0.43,MY,2022-01-29 01:11:18,overcast clouds
649,Yatou,37.15,122.3833,32.95,48,15,9.08,CN,2022-01-29 01:11:19,few clouds
650,Qaqortoq,60.7167,-46.0333,19.9,92,100,7.96,GL,2022-01-29 01:11:19,snow
651,Peniche,39.3558,-9.3811,53.1,47,0,11.36,PT,2022-01-29 01:09:05,clear sky
652,Sanchursk,56.9413,47.2499,16.3,96,97,7.85,RU,2022-01-29 01:11:20,overcast clouds
653,Denpasar,-8.65,115.2167,83.86,79,20,10.36,ID,2022-01-29 01:08:01,few clouds
654,Hirado,33.3597,129.5531,48.38,49,93,9.71,JP,2022-01-29 01:11:20,overcast clouds
655,Vaitape,-16.5167,-151.75,81.39,73,7,15.84,PF,2022-01-29 01:11:20,light rain
656,Takoradi,4.8845,-1.7554,78.96,83,23,4.99,GH,2022-01-29 01:11:21,few clouds
